股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),spot_error,快照时间,现价,涨幅,周转率,成交额,成交额_亿元,流通市值_亿元,总市值_亿元,市盈率_TTM,市净率,股息率_TTM,52周最高,52周最低,daily_error,financial_error,60日涨幅,120日涨幅,信号价,MA5,MA10,MA20,MA60,MA120,20日回撤,毛利率,ROE,营收同比,归母净利润同比,月涨幅分位,年涨幅分位,换手率分位,成交额分位,60日涨幅分位,120日涨幅分位,52周位置,距52周高点比例,基本面打分,基本面依据,短期走势打分,短期依据,中期走势打分,中期依据,综合打分,综合排名
603297,永新光学,芯片智造,光刻设备,镜头核心、配套龙头,48.5,86.7,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aa740>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh603297/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d1240>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=603297&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d11e0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.04263565891472868,0.12403100775193798,0.5,0.5,0.5,0.5,,,37.0,光刻设备、龙头、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,17.1,月涨幅分位4%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.7,102
000012,南玻A,芯片智造,玻璃基板,浮法玻璃龙头、全产业链、产能领先,50.3,85.2,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a8cd0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz000012/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d35b0>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=000012&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab550>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.07751937984496124,0.07751937984496124,0.5,0.5,0.5,0.5,,,37.0,龙头、产能领先、全产业链；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,17.3,月涨幅分位8%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.7,102
600498,烽火通信,光模块,高速光模块、光纤光缆,央企龙头、电信核心、全产业链、技术储备,50.3,80.2,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aa200>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh600498/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a9c370>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=600498&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089acb20>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.07751937984496124,0.050387596899224806,0.5,0.5,0.5,0.5,,,37.0,高速光模块、光纤光缆、龙头、全产业链、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,17.1,月涨幅分位8%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.7,102
688261,东微半导,芯片智造,功率半导体,行业核心、技术突破、国产替代,58.5,92.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a9090>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688261/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aaa70>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688261&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d1270>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2713178294573643,0.1937984496124031,0.5,0.5,0.5,0.5,,,33.0,技术突破、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,22.4,月涨幅分位27%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.7,102
002185,华天科技,芯片智造,传统封测,封测核心、技术领先、国产替代,58.5,92.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a481f0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz002185/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ad900>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=002185&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a78490>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2713178294573643,0.1937984496124031,0.5,0.5,0.5,0.5,,,33.0,技术领先、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,22.4,月涨幅分位27%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.7,102
603690,至纯科技,芯片智造,刻蚀设备,湿法核心、国产替代,52.3,80.2,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab640>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh603690/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d1120>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=603690&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab820>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.13178294573643412,0.050387596899224806,0.5,0.5,0.5,0.5,,,36.0,刻蚀设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,18.1,月涨幅分位13%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.6,107
002584,西陇科学,芯片智造,湿电子化学品,行业核心、技术领先,62.1,98.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e6acb0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz002584/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e6ae00>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=002584&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab040>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.38372093023255816,0.35271317829457366,0.5,0.5,0.5,0.5,,,30.0,技术领先、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,26.2,月涨幅分位38%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.6,107
002549,凯美特气,芯片智造,电子特气,行业核心、国产替代,58.5,95.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a8eb0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz002549/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d3940>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=002549&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aa800>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2713178294573643,0.2713178294573643,0.5,0.5,0.5,0.5,,,32.0,电子特气、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,23.1,月涨幅分位27%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.5,109
688172,燕东微,芯片智造,先进制程,晶圆代工核心、国产替代,55.2,82.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d35e0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688172/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d1b40>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688172&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108937c70>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.16666666666666666,0.06589147286821706,0.5,0.5,0.5,0.5,,,35.0,先进制程、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,19.0,月涨幅分位17%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.4,110
688361,中科飞测,芯片智造,刻蚀设备,检测核心、技术突破,48.6,75.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab9a0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688361/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a8eb0>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688361&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a99f0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.06201550387596899,0.023255813953488372,0.5,0.5,0.5,0.5,,,36.0,刻蚀设备、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,16.5,月涨幅分位6%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.1,111
688249,晶合集成,芯片智造,先进制程,晶圆代工核心、技术突破,52.1,78.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a4a9e0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688249/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab700>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688249&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a2b7f0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.10852713178294573,0.03875968992248062,0.5,0.5,0.5,0.5,,,35.0,先进制程、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,17.6,月涨幅分位11%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.0,112
688584,上海合晶,芯片智造,大硅片,核心供应商、技术突破,55.2,92.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e69f90>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688584/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108934eb0>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688584&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a8070>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.16666666666666666,0.1937984496124031,0.5,0.5,0.5,0.5,,,33.0,技术突破、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,20.3,月涨幅分位17%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.0,112
300263,隆华科技,芯片智造,靶材,核心供应商、国产替代,55.2,92.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108935cf0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz300263/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108935e70>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=300263&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a28c70>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.16666666666666666,0.1937984496124031,0.5,0.5,0.5,0.5,,,33.0,国产替代、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,20.3,月涨幅分位17%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,26.0,112
603005,晶方科技,芯片智造,传统封测,封测核心、技术突破、国产替代,55.2,88.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ac760>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh603005/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aed70>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=603005&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a4b4c0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.16666666666666666,0.13953488372093023,0.5,0.5,0.5,0.5,,,33.0,技术突破、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,19.7,月涨幅分位17%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,25.9,115
605358,立昂微,芯片智造,大硅片,8英寸核心、国产替代,58.5,95.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108934100>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh605358/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108936a40>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=605358&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d01f0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2713178294573643,0.2713178294573643,0.5,0.5,0.5,0.5,,,30.0,国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,23.1,月涨幅分位27%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,25.7,116
002741,光华科技,芯片智造,湿电子化学品,行业核心、国产替代,58.5,95.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108934ac0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz002741/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab130>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=002741&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089abbe0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2713178294573643,0.2713178294573643,0.5,0.5,0.5,0.5,,,30.0,国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,23.1,月涨幅分位27%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,25.7,116
688135,利扬芯片,芯片智造,传统封测,测试服务核心、国产替代,58.5,95.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e69e40>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688135/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d1c90>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688135&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a9240>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2713178294573643,0.2713178294573643,0.5,0.5,0.5,0.5,,,30.0,国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,23.1,月涨幅分位27%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,25.7,116
